ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
12025	Arasairi	SUN	nee	nee	n e e	n e e	1485	1465	SUN			
12491	Apurinã	SUN	atokatʃi	atokatʃi	a t o k a tʃ i	a t o k a tʃ i	1731	1724	SUN			
13384	Katawishi	SUN	biha / san	biha	b i h a	b i h a	2085	2089	SUN			
13385	Katawishi	SUN	biha / san	san	s a n	s a n	930	890	SUN			
13589	Amarakaeri	SUN	nyokpo	nyokpo	ɳ o k p o	ɳ o k p o	2132	2146	SUN			
13954	KatukinaBiá	SUN	txan	txan	tʃ a n	tʃ a n	930	890	SUN			
19	Arawa	TWO	ɸamihí	ɸamihí	ɸ a m i h i	- ɸ a m i h i	153	153	TWO			
269	Banawa	TWO	ɸama	ɸama	ɸ a m a	- ɸ a m a - -	153	153	TWO			
609	Deni	TWO	pama	pama	p a m a	- p a m a - -	153	153	TWO			
878	Jamamadi	TWO	ɸama	ɸama	ɸ a m a	- ɸ a m a - -	153	153	TWO			
1241	Jarawara	TWO	ɸama	ɸama	ɸ a m a	- ɸ a m a - -	153	153	TWO			
1512	Kulina	TWO	pama	pama	p a m a	- p a m a - -	153	153	TWO			
1981	Sorowaha	TWO	ohama	ohama	o h a m a	o h a m a - -	153	153	TWO			
10340	Katawishi	TWO	sahe	sahe	s a h e	s a h e	873	831	TWO			
10381	Amarakaeri	TWO	mbottaʔ	mbottaʔ	mb o t t a ʔ	mb o t t a ʔ	906	866	TWO			
10779	Proto-Arawan	TWO	pama	pama	p a m a	p a m a	153	153	TWO			
10956	Paumari	TWO	ɓami	ɓami	ɓ a m i	ɓ a m i	1051	1003	TWO			
12026	Arasairi	TWO	botta	botta	b o t t a	b o t t a -	906	866	TWO			
12492	Apurinã	TWO	epi	epi	e p i	e p i	1732	1725	TWO			
12897	Toyeri	TWO	mbota	mbota	mb o t a	mb o t - a -	906	866	TWO			
12898	Sapiteri	TWO	mbota	mbota	mb o t a	mb o t - a -	906	866	TWO			
20	Arawa	WATER	pahá	pahá	p a h a	p a h a	157	157	WATER			
273	Banawa	WATER	ɸaha	ɸaha	ɸ a h a	ɸ a h a	157	157	WATER			
498	Deni	WATER	patsu / pha	patsu	p a ts u	p a ts u	513	497	WATER			
612	Deni	WATER	patsu / pha	pha	pʰ a	pʰ a - -	157	157	WATER			
882	Jamamadi	WATER	ɸaha	ɸaha	ɸ a h a	ɸ a h a	157	157	WATER			
1245	Jarawara	WATER	ɸaha	ɸaha	ɸ a h a	ɸ a h a	157	157	WATER			
1518	Kulina	WATER	patsʰo / pʰaha	patsʰo	p a tsʰ o	p a tsʰ - o	513	497	WATER			
1620	Kulina	WATER	patsʰo / pʰaha	pʰaha	pʰ a h a	pʰ a h a	157	157	WATER			
1824	Paumari	WATER	paha	paha	p a h a	p a h a	157	157	WATER			
5148	Sorowaha	WATER	bami	bami	b a m i	b a m i	514	498	WATER			
10320	Katawishi	WATER	wa	wa	w a	w a	157	157	WATER			
10406	Amarakaeri	WATER	wẽʔẽj̃	wẽʔẽj̃	w ẽ ʔ ẽ j̃	w ẽ ʔ ẽ j̃	928	887	WATER			
10788	Proto-Arawan	WATER	phaha	phaha	pʰ a h a	pʰ a h a	157	157	WATER			
11853	Paumari_1833	WATER	pahãn	pahãn	p a h ã n	p a h ã n	157	157	WATER			
12027	Arasairi	WATER	aho	meej	m e e j	m e - e j	928	887	WATER			
12493	Apurinã	WATER	iporã	iporã	i p o r ã	i p o r ã	1733	1726	WATER			
21	Arawa	TURTLE	chiri / kuwasa	chiri	tʃ i r i	tʃ i r i	172	172	TURTLE			
285	Banawa	TURTLE	sire	sire	s i r e	s - i r e	172	172	TURTLE			
624	Deni	TURTLE	tsʰiri	tsʰiri	tsʰ i r i	tsʰ - i r i	172	172	TURTLE			
894	Jamamadi	TURTLE	sire	sire	s i r e	s - i r e	172	172	TURTLE			
1257	Jarawara	TURTLE	sire	sire	s i r e	s - i r e	172	172	TURTLE			
1630	Kulina	TURTLE	tsʰiɾi	tsʰiɾi	tsʰ i ɾ i	tsʰ - i ɾ i	172	172	TURTLE			
1831	Paumari	TURTLE	siri / savaharo	siri	s i r i	s - i r i	172	172	TURTLE			
5183	Sorowaha	TURTLE	kuwasa	kuwasa	k u w a s a	k u w a s a	413	118	TURTLE			
10844	Proto-Arawan	TURTLE	shire	shire	tsʰ i r e	tsʰ i r e	172	172	TURTLE			
10958	Paumari	TURTLE	siri / savaharo	savaharo	s a β a h a r o	s a β a h a r o	1044	999	TURTLE			
11795	Arawa	TURTLE	chiri / kuwasa	kuwasa	k u w a s a	k u w a s a	413	118	TURTLE			
12029	Arasairi	TURTLE	sabero	sabero	s a b e r o	- - - s a b - - e r o	1044	999	TURTLE			
12061	Paumari_1833	TURTLE	siri	siri	s i r i	s i r i	172	172	TURTLE			
12494	Apurinã	TURTLE	ʃotojo / süpuru	ʃotojo	ʃ o t o j o	ʃ o t o j o	1734	1727	TURTLE			
12899	Sapiteri	TURTLE	petsa	petsa	p e t s a	p e t s a - - - - - -	1044	999	TURTLE			
12900	Toyeri	TURTLE	pesa	pesa	p e s a	p e - s a - - - - - -	1044	999	TURTLE			
13397	Katawishi	TURTLE	mu	mu	m u	m u	2097	2106	TURTLE			
13602	Amarakaeri	TURTLE	pësä	pësä	p ẽ s ã	p ẽ s ã	1044	999	TURTLE			
13944	Apurinã	TURTLE	ʃotojo / sũpuru	sũpuru	s ɨ p ɨ r ɨ	s ɨ p ɨ r ɨ	2441	2497	TURTLE			
24	Banawa	ANT	maɸo	maɸo	m a ɸ o	m a ɸ o	358	344	ANT		YES	Loan from PJC Proto-Japurá-Colômbia
291	Deni	ANT	jomo / mapo	jomo	j o m o	j o m o	227	227	ANT			
292	Deni	ANT	jomo / mapo	mapo	m a p o	m a p o	358	344	ANT		YES	Loan from PJC Proto-Japurá-Colômbia
554	Deni	ANT	kaposhiri / meʔi	karakara	k a p o sʰ i r i	k a p o sʰ i r i	102	102	ANT.SP.			
596	Deni	ANT	kaposhiri / meʔi	meʔi	m e ʔ i	m e ʔ i	134	134	ANT.SP.			
632	Jamamadi	ANT	maɸo	maɸo	m a ɸ o	m a ɸ o	358	344	ANT		YES	Loan from PJC Proto-Japurá-Colômbia
903	Jarawara	ANT	maɸo	maɸo	m a ɸ o	m a ɸ o	358	344	ANT		YES	Loan from PJC Proto-Japurá-Colômbia
1265	Kulina	ANT	datsʰa	datsʰa	d a tsʰ a	d a tsʰ a - -	359	353	ANT			
1266	Kulina	ANT	jomo / mapo	jomo	j o m o	j o m o	227	227	ANT			
1267	Kulina	ANT	jomo / mapo	mapo	m a p o	m a p o	358	344	ANT		YES	Loan from PJC Proto-Japurá-Colômbia
1605	Kulina	ANT	mɛʔi	mɛʔi	m ɛ ʔ i	m ɛ ʔ i	134	134	ANT.SP.			
1634	Paumari	ANT	mafo / kapohi / mabosi	mafo	m a f o	m a f o	358	344	ANT		YES	Loan from PJC Proto-Japurá-Colômbia
1797	Paumari	ANT	mafo / kapohi / mabosi	kapohi	k a p o h i	k a p o - h i - -	102	102	ANT.SP.			
1837	Sorowaha	ANT	dasaɾi	dasaɾi	d a s a ɾ i	d a s a ɾ i	359	353	ANT			
1999	Jarawara	ANT	takasiri	takasiri	t a k a s i r i	t a k a s i r i	179	179	ANT.SP.			
2000	Jamamadi	ANT	takasiri	takasiri	t a k a s i r i	t a k a s i r i	179	179	ANT.SP.			
2001	Sorowaha	ANT	takasiɾi	takasiɾi	t a k a s i ɾ i	t a k a s i ɾ i	179	179	ANT.SP.			
10550	Proto-Arawan	ANT	datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri	datsʰa	d a tsʰ a	d a tsʰ a	359	353	ANT			
10640	Proto-Arawan	ANT	datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri	jimo	j i m o	j i m o	227	227	ANT			
10669	Proto-Arawan	ANT	datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri	kaposhiri	k a p o tsʰ i r i	k a p o tsʰ i r i	102	102	ANT.SP.			
10723	Proto-Arawan	ANT	datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri	mapho	m a pʰ o	m a pʰ o	358	344	ANT		YES	Loan from PJC Proto-Japurá-Colômbia
10728	Proto-Arawan	ANT	datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri	meʔi	m e ʔ i	m e ʔ i	134	134	ANT.SP.			
10855	Proto-Arawan	ANT	datsʰa / jimo / kaposhiri / mapho / meʔi / takasiri	takasiri	t a k a s i r i	t a k a s i r i	179	179	ANT.SP.			
11474	Jarawara	ANT	wakari	wakari	w a k a r i	w a k a r i	1208	1174	ANT			
11475	Jamamadi	ANT	wakari	wakari	w a k a r i	w a k a r i	1208	1174	ANT			
11476	Banawa	ANT	wakari	wakari	w a k a r i	w a k a r i	1208	1174	ANT			
11477	Jarawara	ANT	tikiri	tikiri	t i k i r i	t i k i r i	1209	1175	ANT			
11478	Banawa	ANT	titikiri	titikiri	t i t i k i r i	t i t i k i r i	1209	1175	ANT			
12031	Arasairi	ANT	uasø	uasø	u a s ø	u a s ø	425	399	ANT			
12663	Paumari	ANT	mafo / kapohi / mabosi	mabosi	m a b o s i	m a b o s i	358	344	ANT			
12901	Toyeri	ANT	kakahpi	kakahpi	k a k a h p i	k a k a h p i	179	179	ANT.SP.			
12902	Sapiteri	ANT	takahpi	takahpi	t a k a h p i	t a k a h p i	179	179	ANT.SP.			
25	Banawa	ANTEATER	modo	modo	m o d o	m o d o	294	294	ANTEATER			Collared anteater (Tamandua tetradactyla)
293	Deni	ANTEATER	modo	modo	m o d o	m o d o	294	294	ANTEATER			Collared anteater (Tamandua tetradactyla)
633	Jamamadi	ANTEATER	modo	modo	m o d o	m o d o	294	294	ANTEATER			Collared anteater (Tamandua tetradactyla)
904	Jarawara	ANTEATER	moto	moto	m o t o	m o t o	294	294	ANTEATER			Collared anteater (Tamandua tetradactyla)
1268	Kulina	ANTEATER	modo	modo	m o d o	m o d o	294	294	ANTEATER			Collared anteater (Tamandua tetradactyla)
1549	Kulina	ANTEATER	hojawa	hojawa	h o j a w a	h o j a w a	65	65	ANTEATER			Giant anteater (Myrmecophaga tridactyla)
1778	Paumari	ANTEATER	hiβa	hiβa	h i β a	h i - - β a	65	65	ANTEATER			Giant anteater (Myrmecophaga tridactyla)
5003	Sorowaha	ANTEATER	dʒukitɛɾidʒa	dʒukitɛɾidʒa	dʒ u k i t ɛ ɾ i dʒ a	dʒ u k i t ɛ ɾ i dʒ a	1227	1227	ANTEATER			
10605	Proto-Arawan	ANTEATER	hojawa / modo	hojawa	h o j a w a	h o j a w a	65	65	ANTEATER			Giant anteater (Myrmecophaga tridactyla)
10732	Proto-Arawan	ANTEATER	hojawa / modo	modo	m o d o	m o d o	294	294	ANTEATER			Collared anteater (Tamandua tetradactyla)
11486	Jarawara	ANTEATER	banehe	banehe	b a n e h e	b a n e h e	1200	1166	ANTEATER			Giant anteater
11487	Banawa	ANTEATER	bane	bane	b a n e	b a n e	1200	1166	ANTEATER			Giant anteater
11488	Jamamadi	ANTEATER	banehe	banehe	b a n e h e	b a n e h e	1200	1166	ANTEATER			Giant anteater
13342	Apurinã	ANTEATER	eʃiwata	eʃiwata	e ʃ i w a t a	e ʃ i w a t a	2055	2041	ANTEATER			
13612	Amarakaeri	ANTEATER	möh	möh	m õ h	m õ h	294	294	ANTEATER			
13613	Amarakaeri	ANTEATER	siwa	siwa	s i w a	- s i w a - -	2055	2041	ANTEATER			
13962	KatukinaBiá	ANTEATER	padja	padja	p a dʒ a	p a dʒ a	2455	2415	ANTEATER			
26	Banawa	ARUANÃ	abajaro	abajaro	a b a + j a r o	a b a + - - - j a r o	321	201 321	FISH ARUANÃ			
635	Jamamadi	ARUANÃ	bajaro	bajaro	b a + j a r o	b a + j a r o	321	201 321	FISH ARUANÃ			
906	Jarawara	ARUANÃ	bajaro	bajaro	b a + j a r o	b a + j a r o	321	201 321	FISH ARUANÃ			
1635	Paumari	ARUANÃ	bajara	bajara	b a + dʒ a r a	b a + dʒ a r a	321	201 321	FISH ARUANÃ			
1838	Sorowaha	ARUANÃ	aba majaɾo	aba majaɾo	a b a + m a j a ɾ o	a b a + m a j a ɾ o	321	201 321	FISH ARUANÃ			
10298	Proto-Arawan	ARUANÃ	aba majaro	aba majaro	a b a + m a j a r o	a b a + m a j a r o	321	201 321	FISH ARUANÃ			
13343	Apurinã	ARUANÃ	paɰeːro	paɰeːro	p a ɰ eː r o	p a ɰ eː r o	321	321	ARUANÃ			
27	Banawa	ACAI PALM	ɸare	ɸare	ɸ a r e	ɸ a r e - -	311	311	AÇAÍ			
636	Jamamadi	ACAI PALM	ɸare	ɸare	ɸ a r e	ɸ a r e - -	311	311	AÇAÍ			
907	Jarawara	ACAI PALM	ɸare	ɸare	ɸ a r e	ɸ a r e - -	311	311	AÇAÍ			
1271	Kulina	ACAI PALM	paɾaʔi	paɾaʔi	p a ɾ a ʔ i	p a ɾ a ʔ i	311	311	AÇAÍ			
1636	Paumari	ACAI PALM	parai	parai	p a r a i	p a r a - i	311	311	AÇAÍ			
1839	Sorowaha	ACAI PALM	haɾami	haɾami	h a ɾ a m i	h a ɾ a m i	311	311	AÇAÍ			
10161	Deni	ACAI PALM	maraka	maraka	m a r a k a	m a r a k a	311	311	AÇAÍ			
10782	Proto-Arawan	ACAI PALM	paraʔi	paraʔi	p a r a ʔ i	p a r a ʔ i	311	311	AÇAÍ			
13862	Apurinã	ACAI PALM	tsaperɨkɨ	tsaperɨkɨ	ts a p e r ɨ k ɨ	ts a p e r ɨ k ɨ	2242	2317	AÇAÍ			
29	Banawa	BAMBOO	hado / toto	hado	h a d o	h a d o - -	237	237	BAMBOO			
30	Banawa	BAMBOO	hado / toto	toto	t o t o	t o t o - -	382	364	BAMBOO			
127	Banawa	BAMBOO	aɸi	aɸi	a ɸ i	a ɸ i	10	10	BAMBOO			small bamboo sp.
298	Deni	BAMBOO	hado	hado	h a d o	h a d o - -	237	237	BAMBOO			
439	Deni	BAMBOO	api	api	a p i	a p i	10	10	BAMBOO			small bamboo sp.
638	Jamamadi	BAMBOO	hado	hado	h a d o	h a d o - -	237	237	BAMBOO			
730	Jamamadi	BAMBOO	aɸi	aɸi	a ɸ i	a ɸ i	10	10	SMALL.BAMBOO.SP.			small bamboo sp.
909	Jarawara	BAMBOO	hato / toto	hato	h a t o	h a t o - -	237	237	BAMBOO			
910	Jarawara	BAMBOO	hato / toto	toto	t o t o	t o t o - -	382	364	BAMBOO			
1058	Jarawara	BAMBOO	aɸi	aɸi	a ɸ i	a ɸ i	10	10	SMALL.BAMBOO.SP.			small bamboo sp.
1275	Kulina	BAMBOO	hado / totoɾɛ	hado	h a d o	h a d o - -	237	237	BAMBOO			
1276	Kulina	BAMBOO	hado / totoɾɛ	totoɾɛ	t̪ o t̪ o ɾ ɛ	t̪ o t̪ o ɾ ɛ	382	364	BAMBOO			
1433	Kulina	BAMBOO	api	api	a p i	a p i	10	10	SMALL.BAMBOO.SP.			small bamboo sp.
1638	Paumari	BAMBOO	hado	hado	h a ɗ o	h a ɗ o - -	237	237	BAMBOO			
10429	Proto-Arawan	BAMBOO	api / hado / totore	api	a p i	a p i	10	10	BAMBOO			small bamboo sp.
10583	Proto-Arawan	BAMBOO	api / hado / totore	hado	h a d o	h a d o	237	237	BAMBOO			
10874	Proto-Arawan	BAMBOO	api / hado / totore	totore	t o t o r e	t o t o r e	382	364	BAMBOO			
12903	Toyeri	BAMBOO	epʉ	epʉ	e + p ʉ	e + p ʉ	10	1603 10	_NOMINALIZER BAMBOO			
12904	Sapiteri	BAMBOO	epʉ	epʉ	e + p ʉ	e + p ʉ	10	1603 10	_NOMINALIZER BAMBOO			
13437	Amarakaeri	BAMBOO	epu	epu	e + p u	e + p u	10	1603 10	_NOMINALIZER BAMBOO			
31	Banawa	BARK	atari	atari	a t a r i	a t a r i	208	208	SKIN			bark (of a tree)
299	Deni	BARK	etero	etero	e t e r o	e t e r o	208	208	SKIN			bark (of a tree)
639	Jamamadi	BARK	atori	atori	a t o r i	a t o r i	208	208	SKIN			bark (of a tree)
911	Jarawara	BARK	atari	atari	a t a r i	a t a r i	208	208	SKIN			bark (of a tree)
1277	Kulina	BARK	ɛtɛɾo	ɛtɛɾo	ɛ t̪ ɛ ɾ o	ɛ t̪ ɛ ɾ o	208	208	SKIN			bark (of a tree)
10054	Sorowaha	BARK	asihi	asihi	a s i h i	a s i h i	679	207	SKIN			
10170	Paumari	BARK	asaɸi	asaɸi	a s a ɸ i	a s a ɸ i	207	207	SKIN			
10434	Proto-Arawan	BARK	atero	atero	a t e r o	a t e r o	208	208	SKIN			bark (of a tree)
12036	Arasairi	BARK	uasindak	uasindak	u a + s i nd a k	u a + s i nd a k	1486	532 1466	_NOMINALIZER SKIN.OR.BARK			
12905	Toyeri	BARK	wakʉse / wakʉsimbero	wakʉse	w a + k ʉ s e	w a + k ʉ s e	1910	532 1890	_NOMINALIZER SKIN			
12906	Toyeri	BARK	wakʉse / wakʉsimbero	wakʉsimbero	w a + k ʉ s i + mb e r o	w a + k ʉ s i + mb e r o	1910	532 1890 1891	_NOMINALIZER SKIN ?			
13344	Apurinã	BARK	tãta	tãta	t ã t a	t ã t a	2056	2042	BARK			
13442	Amarakaeri	BARK	wasindak	wasindak	w a + s i nd a k	w a + s i nd a k	1486	532 1466	_NOMINALIZER SKIN.OR.BARK			
32	Banawa	BE ANGRY	hama / jawa	hama	h a m a	h a m a	325	325	BE.ANGRY			
207	Banawa	BE ANGRY	hama / jawa	jawa	j a w a	- - j a w a	86	86	BE.ANGRY			
423	Deni	BE ANGRY	hamiʔe	hamiʔe	h a m i ʔ e	h a m i ʔ e	1232	1232	BE.ANGRY			
630	Jamamadi	BE ANGRY	hama / jawa	hama	h a m a	h a m a	325	325	BE.ANGRY			
816	Jamamadi	BE ANGRY	hama / jawa	jawa	j a w a	- - j a w a	86	86	BE.ANGRY			
912	Jarawara	BE ANGRY	hama / jawa	hama	h a m a	h a m a	325	325	BE.ANGRY			
1168	Jarawara	BE ANGRY	hama / jawa	jawa	j a w a	- - j a w a	86	86	BE.ANGRY			
1787	Paumari	BE ANGRY	kajaβa / ihamahi	kajaβa	k a j a β a	k a j a β a	86	86	BE.ANGRY			
1951	Sorowaha	BE ANGRY	zawa	zawa	z a w a	- - z a w a	86	86	BE.ANGRY			
10589	Proto-Arawan	BE ANGRY	hami / jawa	hami	h a m i	h a m i	1232	1232	BE.ANGRY			
10636	Proto-Arawan	BE ANGRY	hami / jawa	jawa	j a w a	- - j a w a	86	86	BE.ANGRY			
10980	Paumari	BE ANGRY	kajaβa / ihamahi	ihamahi	i h a m a h i	i h a m a h i	325	325	BE.ANGRY			
12227	Kulina	BE ANGRY	wadi	wadi	w a d i	w a d i	1551	1531	BE.ANGRY			
12907	Sapiteri	BE ANGRY	etʃinosik	etʃinosik	e + tʃ i n o s i k	e + tʃ i n o s i k	1935	1603 1913	_NOMINALIZER BE.ANGRY			
13690	Amarakaeri	BE ANGRY	endiay	endiay	e + nd i a j	e + nd i a j	2271	1603 1700	_NOMINALIZER BE.ANGRY			
33	Banawa	BURN (INJURY)	hati	hati	h a t i	h a t i	326	326	BE.BURNT			
913	Jarawara	BURN (INJURY)	hati	hati	h a t i	h a t i	326	326	BE.BURNT			
1640	Paumari	BURN (INJURY)	haɗi	haɗi	h a ɗ i	h a ɗ i	326	326	BE.BURNT			
10584	Proto-Arawan	BURN (INJURY)	haɗi	haɗi	h a ɗ i	h a ɗ i	326	326	BE.BURNT			
11410	Jamamadi	BURN (INJURY)	hati	hati	h a t i	h a t i	326	326	BE.BURNT			
35	Banawa	BE HUNGRY	ɸimi	ɸimi	ɸ i m i	ɸ i m i	327	327	BE.HUNGRY			
302	Deni	BE HUNGRY	pemi	pemi	p e m i	p e - - - m i - -	327	327	BE.HUNGRY			
641	Jamamadi	BE HUNGRY	ɸimi	ɸimi	ɸ i m i	ɸ i m i	327	327	BE.HUNGRY			
915	Jarawara	BE HUNGRY	ɸimi	ɸimi	ɸ i m i	ɸ i m i	327	327	BE.HUNGRY			
1279	Kulina	BE HUNGRY	pɛmi	pɛmi	p ɛ m i	p ɛ - - - m i - -	327	327	BE.HUNGRY			
1641	Paumari	BE HUNGRY	βaiʔami	βaiʔami	β a i ʔ a m i	β a i ʔ a m i - -	327	327	BE.HUNGRY			
10887	Proto-Arawan	BE HUNGRY	waipemi	waipemi	w ai p e m i	w ai p e m i	327	327	BE.HUNGRY			
12038	Arasairi	BE HUNGRY	ijkesitoki	ijkesitoki	i c k e s i t o k i	i c k e s i t o k i	1487	1467	BE.HUNGRY			1sg prs ind form
12908	Toyeri	BE HUNGRY	ekʉsitok	ekʉsitok	e k ʉ s i t o k	e - k ʉ s i t o k -	1487	1467	BE.HUNGRY			
12909	Sapiteri	BE HUNGRY	ekʉsitok	ekʉsitok	e + k ʉ s i t o k	e + k ʉ s i t o k	1487	1603 1467	_NOMINALIZER BE.HUNGRY			
13345	Apurinã	BE HUNGRY	natʃi	natʃi	n a tʃ i	n a tʃ i	2057	2043	BE.HUNGRY			
13691	Amarakaeri	BE HUNGRY	aypota epak	aypota epak	a j p o + t a + e + p a k	a j p o + t a + e + p a k	2288	852 2358 1603 1999	FOOD _ACCUSATIVE _NOMINALIZER WANT.OR.LOVE			
13983	KatukinaBiá	BE HUNGRY	wapang	wapang	w aː p ã ŋ	w aː p ã ŋ	2467	2427	BE.HUNGRY			
36	Banawa	BEE	hiji	hiji	h i j i	h i j i	245	245	BEE			
304	Deni	BEE	hiji	hiji	h i j i	h i j i	245	245	BEE			
642	Jamamadi	BEE	hiji	hiji	h i j i	h i j i	245	245	BEE			
1282	Kulina	BEE	hiji	hiji	h i j i	h i j i	245	245	BEE			
5000	Sorowaha	BEE	masi	masi	m a s i	m a s i	385	132	BEE			
10602	Proto-Arawan	BEE	hiji	hiji	h i j i	h i j i	245	245	BEE			
11493	Jarawara	BEE	taha	taha	t a h a	t a h a	1201	1167	BEE			
11494	Banawa	BEE	daa	daa	d aa	d aa	1201	1167	BEE			
11495	Jamamadi	BEE	daha	daha	d a h a	d a h a	1201	1167	BEE			
11780	Paumari	BEE	bahina / mahi	bahina	b a h i n a	b a h i n a	1369	1332	BEE			
11781	Paumari	BEE	bahina / mahi	mahi	m a h i	m a h i	385	132	BEE			
12040	Arasairi	BEE	jamoro / meremi	jamoro	h a m o r o	h a m o r o	1488	1468	BEE			
12041	Arasairi	BEE	jamoro / meremi	meremi	m e r e m i	m e r e m i -	1489	1469	BEE			
12574	Sapiteri	BEE	wapopikaj	wapopikaj	w a p o p i k a j	w a p o p i k a j	1777	1764	BEE			
12575	Toyeri	BEE	wapopikaj	wapopikaj	w a p o p i k a j	w a p o p i k a j	1777	1764	BEE			
12910	Sapiteri	BEE	makʉ	makʉ	m a k ʉ	m a k ʉ	1898	1879	BEE			
12911	Toyeri	BEE	wapopikaj	wapopikaj	w a p o p i k a j	w a p o p i k a j	1777	1764	BEE			
12913	Sapiteri	BEE	mewih	mewih	m e w i h	m e - - w i h	1489	1469	BEE			
13346	Apurinã	BEE	mapa	mapa	m a p a	m a p a	2058	2044	BEE			
13448	Amarakaeri	BEE	sëräpo / aymöröpo	sëräpo	s ẽ r ã p o	s ẽ r ã p o	1488	1468	BEE.SP.			
13449	Amarakaeri	BEE	sëräpo / aymöröpo	aymöröpo	a j m õ r õ p o	a j m õ r õ p o	1488	1468	BEE.SP			
37	Banawa	BELCH	dee	dee	d e e	d e - e - -	364	364	BELCH			
306	Deni	BELCH	de	de	d e	d e - - - -	364	364	BELCH			
918	Jarawara	BELCH	tee	tee	t e e	t e - e - -	364	364	BELCH			
1284	Kulina	BELCH	dɛɾɛɾɛ	dɛɾɛɾɛ	d ɛ ɾ ɛ ɾ ɛ	d ɛ ɾ ɛ ɾ ɛ	364	364	BELCH			
10552	Proto-Arawan	BELCH	dee	dee	d ee	d ee - - - -	364	364	BELCH			
12719	Paumari	BELCH	kasonomi	kasonomi	k a s o n o m i	k a s o n o m i	1818	1804	BELCH			
13697	Amarakaeri	BELCH	eara	eara	e + ʔ a r a	e + ʔ a r a	2292	1603 2291	_NOMINALIZER BELCH			
38	Banawa	BITTER	bida	bida	b i d a	b i d a - -	219	219	BITTER			
311	Deni	BITTER	bidaro	bidaro	b i d a r o	b i d a r o	219	219	BITTER			
645	Jamamadi	BITTER	bidaro	bidaro	b i d a r o	b i d a r o	219	219	BITTER			
922	Jarawara	BITTER	bita	bita	b i t a	b i t a - -	219	219	BITTER			
1288	Kulina	BITTER	bida	bida	b i d a	b i d a - -	219	219	BITTER			
10461	Proto-Arawan	BITTER	bidaro	bidaro	b i d a r o	b i d a r o	219	219	BITTER			
11171	Sorowaha	BITTER	idʒaba	idʒaba	i dʒ aː b a	i dʒ aː b a	2062	2050	BITTER			
12044	Paumari_1833	BITTER	aβa	aβa	a β a	a β a	948	537	TREE			
12747	Paumari	BITTER	arapa	arapa	a r a p a	a r a p a	1836	1820	BITTER			
13347	Apurinã	BITTER	kipixi	kipixi	k i p i ʃ i	k i p i ʃ i	2059	2045	BITTER			
13617	Amarakaeri	BITTER	paynda	paynda	p a j + nd a	p a j + nd a	2133	2147 2148	BITTER ?			
39	Banawa	BLACK-FRONTED NUNBIRD	taakoro	taakoro	t aː k o r o	t aː - - k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
313	Deni	BLACK-FRONTED NUNBIRD	tawikoro	tawikoro	t a w i k o r o	t a w i k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
646	Jamamadi	BLACK-FRONTED NUNBIRD	tawakoro	tawakoro	t a w a k o r o	t a w a k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
923	Jarawara	BLACK-FRONTED NUNBIRD	taokoro	taokoro	t a o k o r o	t a - o k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
1290	Kulina	BLACK-FRONTED NUNBIRD	taikʰoɾo	taikʰoɾo	t̪ a i kʰ o ɾ o	t̪ a - i kʰ o ɾ o - -	329	329	BLACK-FRONTED.NUNBIRD			
1643	Paumari	BLACK-FRONTED NUNBIRD	taβikororo	taβikororo	t a β i k o r o r o	t a β i k o r o r o	329	329	BLACK-FRONTED.NUNBIRD			
1844	Sorowaha	BLACK-FRONTED NUNBIRD	tawakoɾo	tawakoɾo	t a w a k o ɾ o	t a w a k o ɾ o - -	329	329	BLACK-FRONTED.NUNBIRD			
10864	Proto-Arawan	BLACK-FRONTED NUNBIRD	tawikhoro	tawikhoro	t a w i kʰ o r o	t a w i kʰ o r o	329	329	BLACK-FRONTED.NUNBIRD			
40	Banawa	BLOOD	ame	ame	a m e	a m e	206	206	BLOOD			ame/emene
314	Deni	BLOOD	ama	ama	a m a	a m a	206	206	BLOOD			
647	Jamamadi	BLOOD	ame	ame	a m e	a m e	206	206	BLOOD			ame/emene
924	Jarawara	BLOOD	ame	ame	a m e	a m e	206	206	BLOOD			ame/emene
1291	Kulina	BLOOD	ama	ama	a m a	a m a	206	206	BLOOD			
1644	Paumari	BLOOD	ama	ama	a m a	a m a	206	206	BLOOD			
1845	Sorowaha	BLOOD	amɨ	amɨ	a m ɨ	a m ɨ	206	206	BLOOD			
10332	Katawishi	BLOOD	mimi	mimi	m i m i	m i m i	869	827	BLOOD			
10423	Proto-Arawan	BLOOD	ama	ama	a m a	a m a	206	206	BLOOD			
10489	KatukinaBiá	BLOOD	mimi	mimi	m i m i	m i m i	869	827	BLOOD			
10490	Kanamari	BLOOD	mimi	mimi	m i m i	m i m i	869	827	BLOOD			
