ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
1284	Kulina	BELCH	dɛɾɛɾɛ	dɛɾɛɾɛ	d ɛ ɾ ɛ ɾ ɛ	d ɛ - ɾ ɛ ɾ ɛ	364	364	BELCH			
38	Banawa	BITTER	bida	bida	b i d a	b i d a - -	219	219	BITTER			
311	Deni	BITTER	bidaro	bidaro	b i d a r o	b i d a r o	219	219	BITTER			
645	Jamamadi	BITTER	bidaro	bidaro	b i d a r o	b i d a r o	219	219	BITTER			
922	Jarawara	BITTER	bita	bita	b i t a	b i t a - -	219	219	BITTER			
1288	Kulina	BITTER	bida	bida	b i d a	b i d a - -	219	219	BITTER			
39	Banawa	BLACK-FRONTED NUNBIRD	taakoro	taakoro	t aː k o r o	t aː - - k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
313	Deni	BLACK-FRONTED NUNBIRD	tawikoro	tawikoro	t a w i k o r o	t a w i k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
646	Jamamadi	BLACK-FRONTED NUNBIRD	tawakoro	tawakoro	t a w a k o r o	t a w a k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
923	Jarawara	BLACK-FRONTED NUNBIRD	taokoro	taokoro	t a o k o r o	t a - o k o r o - -	329	329	BLACK-FRONTED.NUNBIRD			
1290	Kulina	BLACK-FRONTED NUNBIRD	taikʰoɾo	taikʰoɾo	t a i kʰ o ɾ o	t a - i kʰ o ɾ o - -	329	329	BLACK-FRONTED.NUNBIRD			
1643	Paumari	BLACK-FRONTED NUNBIRD	taβikororo	taβikororo	t a β i k o r o r o	t a β i k o r o r o	329	329	BLACK-FRONTED.NUNBIRD			
1844	Sorowaha	BLACK-FRONTED NUNBIRD	tawakoɾo	tawakoɾo	t a w a k o ɾ o	t a w a k o ɾ o - -	329	329	BLACK-FRONTED.NUNBIRD			
40	Banawa	BLOOD	ame	ame	a m e	a m e	206	206	BLOOD			
314	Deni	BLOOD	ama	ama	a m a	a m a	206	206	BLOOD			
647	Jamamadi	BLOOD	ame	ame	a m e	a m e	206	206	BLOOD			
924	Jarawara	BLOOD	ame	ame	a m e	a m e	206	206	BLOOD			
1291	Kulina	BLOOD	ama	ama	a m a	a m a	206	206	BLOOD			
1644	Paumari	BLOOD	ama	ama	a m a	a m a	206	206	BLOOD			
1845	Sorowaha	BLOOD	amɨ	amɨ	a m aː	a m aː	206	206	BLOOD			
41	Banawa	BRANCH	ini	ini	i n i	i n i	251	251	BRANCH			
315	Deni	BRANCH	ini	ini	i n i	i n i	251	251	BRANCH			
648	Jamamadi	BRANCH	ini	ini	i n i	i n i	251	251	BRANCH			
926	Jarawara	BRANCH	ini	ini	i n i	i n i	251	251	BRANCH			
1292	Kulina	BRANCH	ini	ini	i n i	i n i	251	251	BRANCH			
1846	Sorowaha	BRANCH	ini	ini	i n i	i n i	251	251	THORN			
42	Banawa	BREAK (DESTROY OR GET DESTROYED)	baka	baka	b a k a	b a k a	20	20	BREAK			
316	Deni	BREAK (DESTROY OR GET DESTROYED)	baka	baka	b a k a	b a k a	20	20	BREAK			
328	Deni	BREAK (DESTROY OR GET DESTROYED)	dobe	dobe	d o b e	d o b e	578	565	DEMOLISH			
649	Jamamadi	BREAK (DESTROY OR GET DESTROYED)	baka	baka	b a k a	b a k a	20	20	BREAK			
927	Jarawara	BREAK (DESTROY OR GET DESTROYED)	baka	baka	b a k a	b a k a	20	20	BREAK			
1649	Paumari	BREAK (DESTROY OR GET DESTROYED)	oba	oba	o b a	- o b a	578	565	DEMOLISH			
1854	Sorowaha	BREAK (DESTROY OR GET DESTROYED)	obo / kawaɾu / kawa	obo	o b o	- o b o	578	565	DEMOLISH			
10107	Sorowaha	BREAK (DESTROY OR GET DESTROYED)	obo / kawaɾu / kawa	kawaɾu	k a w a ɾ u	k a w a ɾ u	732	682	BREAK			
10109	Sorowaha	BREAK (DESTROY OR GET DESTROYED)	obo / kawaɾu / kawa	kawa	k a w a	k a w a	732	682	BREAK			
43	Banawa	BREAST	johari	johari	j o h a r i	j o h a r i	262	262	BREAST			
317	Deni	BREAST	johori	johori	j o h o r i	j o h o r i	262	262	BREAST			
650	Jamamadi	BREAST	johari	johari	j o h a r i	j o h a r i	262	262	BREAST			
928	Jarawara	BREAST	johari	johari	j o h a r i	j o h a r i	262	262	BREAST			
1293	Kulina	BREAST	bakʰo / johoɾi	bakʰo	b a kʰ o	b a kʰ o - -	515	21	CHEST			
1294	Kulina	BREAST	bakʰo / johoɾi	johoɾi	j o h o ɾ i	j o h o ɾ i	262	262	BREAST			
1645	Paumari	BREAST	joho	joho	j o h o	j o h o - -	262	262	BREAST			
1847	Sorowaha	BREAST	joho	joho	j o h o	j o h o - -	262	262	BREAST			
44	Banawa	CAPUCHIN MONKEY	jowi	jowi	j o w i	j o w i - -	263	263	CAPUCHIN.MONKEY			
224	Banawa	CAPUCHIN MONKEY	kiso	kiso	k i s o	k i s o	108	108	CAPUCHIN.MONKEY			
318	Deni	CAPUCHIN MONKEY	jowihi	jowihi	j o w i h i	j o w i h i	263	263	CAPUCHIN.MONKEY			
651	Jamamadi	CAPUCHIN MONKEY	jowihi	jowihi	j o w i h i	j o w i h i	263	263	CAPUCHIN.MONKEY			
832	Jamamadi	CAPUCHIN MONKEY	kiso	kiso	k i s o	k i s o	108	108	CAPUCHIN.MONKEY			
929	Jarawara	CAPUCHIN MONKEY	jowi	jowi	j o w i	j o w i - -	263	263	CAPUCHIN.MONKEY			
1186	Jarawara	CAPUCHIN MONKEY	kiso	kiso	k i s o	k i s o	108	108	CAPUCHIN.MONKEY			
1295	Kulina	CAPUCHIN MONKEY	jowihi	jowihi	j o w i h i	j o w i h i	263	263	CAPUCHIN.MONKEY			
1848	Sorowaha	CAPUCHIN MONKEY	jowi	jowi	j o w i	j o w i - -	263	263	CAPUCHIN.MONKEY			
1957	Sorowaha	CAPUCHIN MONKEY	kiso	kiso	k i s o	k i s o	108	108	CAPUCHIN.MONKEY			
45	Banawa	YAM	biha	biha	b i h a	b i h a	330	330	CARÁ			
319	Deni	YAM	biha	biha	b i h a	b i h a	330	330	CARÁ			
652	Jamamadi	YAM	biha	biha	b i h a	b i h a	330	330	CARÁ			
930	Jarawara	YAM	biha	biha	b i h a	b i h a	330	330	CARÁ			
1296	Kulina	YAM	biha	biha	b i h a	b i h a	330	330	CARÁ			
5032	Sorowaha	YAM	uusə / ahazubi	uusə	uː s ə	uː s ə	1297	1297	CARÁ			
10037	Sorowaha	YAM	uusə / ahazubi	ahazubi	a h a z u b i	a h a z u b i	657	616	YAM			
46	Banawa	CASHEW	ajawa	ajawa	a j a w a	a j a w a	205	205	CASHEW			
653	Jamamadi	CASHEW	winika	winika	w i n i k a	w i n i k a	516	502	CASHEW			
931	Jarawara	CASHEW	ajawa / winika	ajawa	a j a w a	a j a w a	205	205	CASHEW			
932	Jarawara	CASHEW	ajawa / winika	winika	w i n i k a	w i n i k a	516	502	CASHEW			
1849	Sorowaha	CASHEW	ajowa / inika / azuwa	ajowa	a j o w a	a j o w a	205	205	CASHEW			
1850	Sorowaha	CASHEW	ajowa / inika / azuwa	inika	i n i k a	- i n i k a	516	502	CASHEW			
5156	Sorowaha	CASHEW	ajowa / inika / azuwa	azuwa	a z u w a	a z u w a	205	205	CASHEW			
47	Banawa	CATCH	wata	wata	w a t a	w a t a	235	235	CATCH			
654	Jamamadi	CATCH	wata	wata	w a t a	w a t a	235	235	CATCH			
933	Jarawara	CATCH	wata	wata	w a t a	w a t a	235	235	CATCH			
1646	Paumari	CATCH	gathi	gathi	g a t̪ʰ i	g a t̪ʰ i	235	235	CATCH			
1851	Sorowaha	CATCH	gata	gata	g a t a	g a t a	235	235	CATCH			
48	Banawa	CHEEK	ebete	ebete	e b e t e	e b e t e	331	331	CHEEK			
428	Deni	CHEEK	ebethe	ebethe	e b e t h e	e b e t h e	598	331	CHEEK			
655	Jamamadi	CHEEK	ebete	ebete	e b e t e	e b e t e	331	331	CHEEK			
934	Jarawara	CHEEK	ebete	ebete	e b e t e	e b e t e	331	331	CHEEK			
1297	Kulina	CHEEK	ɛbɛt̪ʰɛ	ɛbɛt̪ʰɛ	ɛ b ɛ t̪ʰ ɛ	ɛ b ɛ t̪ʰ ɛ	331	331	CHEEK			
49	Banawa	CHEST	baki	baki	b a k i	b a k i - - - -	21	21	CHEST			
320	Deni	CHEST	bakho	bakho	b a kʰ o	b a kʰ o - - - -	21	21	CHEST			
656	Jamamadi	CHEST	baki	baki	b a k i	b a k i - - - -	21	21	CHEST			
935	Jarawara	CHEST	baki	baki	b a k i	b a k i - - - -	21	21	CHEST			
1298	Kulina	CHEST	bakʰo	bakʰo	b a kʰ o	b a kʰ o - - - -	21	21	CHEST			
1647	Paumari	CHEST	makhoʔini	makhoʔini	m a kʰ o + ʔ i n i	m a kʰ o + ʔ i n i	21	21 503	CHEST ?			
50	Banawa	NEAR	boko	boko	b o k o	b o k o	32	32	CLOSE			
321	Deni	NEAR	boko / vahirade	boko	b o k o	b o k o	32	32	CLOSE			
396	Deni	NEAR	boko / vahirade	vahirade	v a h i r a d e	v a h i r a d e	587	572	NEAR			
937	Jarawara	NEAR	boko	boko	b o k o	b o k o	32	32	CLOSE			
1022	Jarawara	NEAR	ajata	ajata	a j a t a	a j a t a	586	573	NEAR			
1300	Kulina	NEAR	boko	boko	b o k o	b o k o	32	32	CLOSE			
10266	Paumari	NEAR	maakari	maakari	m aː k a r i	m aː k a r i	830	788	NEAR			
10267	Paumari	NEAR	ʔdihania	ʔdihania	ʔ d i h a n ia	ʔ d i h a n ia	828	786	NEAR			
10268	Paumari	NEAR	iʔoarini	iʔoarini	i ʔ oa r i n i	i ʔ oa r i n i	829	787	NEAR			
51	Banawa	FRIEND	tase	tase	t a s e	t a s e	332	332	COMPANION			
657	Jamamadi	FRIEND	tese	tese	t e s e	t e s e	332	332	COMPANION			
939	Jarawara	FRIEND	tase	tase	t a s e	t a s e	332	332	COMPANION			
1303	Kulina	FRIEND	tɛtsʰɛ	tɛtsʰɛ	t ɛ tsʰ ɛ	t ɛ tsʰ ɛ	332	332	COMPANION			
52	Banawa	COUGH	toho	toho	t o h o	- t o h o	333	333	COUGH			
325	Deni	COUGH	thoho	thoho	t̪ʰ o h o	- t̪ʰ o h o	333	333	COUGH			
658	Jamamadi	COUGH	toho	toho	t o h o	- t o h o	333	333	COUGH			
940	Jarawara	COUGH	toho	toho	t o h o	- t o h o	333	333	COUGH			
1304	Kulina	COUGH	t̪ʰoho	t̪ʰoho	t̪ʰ o h o	- t̪ʰ o h o	333	333	COUGH			
1648	Paumari	COUGH	otoho	otoho	o t o h o	o t o h o	333	333	COUGH			
1852	Sorowaha	COUGH	toho	toho	t o h o	- t o h o	333	333	COUGH			
53	Banawa	DEER	badoe	badoe	b a d o e	b a d o e	214	214	DEER			
327	Deni	DEER	bado	bado	b a d o	b a d o -	214	214	DEER			
660	Jamamadi	DEER	bato	bato	b a t o	b a t o -	214	214	DEER			
942	Jarawara	DEER	bato	bato	b a t o	b a t o -	214	214	DEER			
1306	Kulina	DEER	bado	bado	b a d o	b a d o -	214	214	DEER			
5021	Sorowaha	DEER	zuumi	zuumi	z uː m i	z uː m i	517	504	DEER			
54	Banawa	PATTERN	hano	hano	h a n o	h a n o	334	334	PATTERN			
329	Deni	PATTERN	hano	hano	h a n o	h a n o	334	334	PATTERN			
943	Jarawara	PATTERN	hano	hano	h a n o	h a n o	334	334	PATTERN			
1307	Kulina	PATTERN	hano	hano	h a n o	h a n o	334	334	PATTERN			
55	Banawa	DRY	hoko	hoko	h o k o	h o k o - -	234	234	DRY			
331	Deni	DRY	hoko / kukutunade	hoko	h o k o	h o k o - -	234	234	DRY			
332	Deni	DRY	hoko / kukutunade	kukutunade	k u k u t u n a d e	k u k u t u n a d e	518	505	DRY			
662	Jamamadi	DRY	hokori	hokori	h o k o r i	h o k o r i	234	234	DRY			
949	Jarawara	DRY	hoko	hoko	h o k o	h o k o - -	234	234	DRY			
1310	Kulina	DRY	hoko	hoko	h o k o	h o k o - -	234	234	DRY			
5055	Sorowaha	DRY	gahu / kasɨɾu / kasakaɾi	gahu	g a h u	g a h u	519	506	DRY			
10112	Sorowaha	DRY	gahu / kasɨɾu / kasakaɾi	kasɨɾu	k a s ɨ ɾ u	k a s ɨ ɾ u	735	698	DRY			
10122	Sorowaha	DRY	gahu / kasɨɾu / kasakaɾi	kasakaɾi	k a s a k a ɾ i	k a s a k a ɾ i	735	698	DRY			
56	Banawa	EAR	warabi	warabi	w a r a b i	w a r a b i	300	300	EAR			
333	Deni	EAR	waribo	waribo	w a r i b o	w a r i b o	300	300	EAR			
952	Jarawara	EAR	narabi/warabi	narabi	n a r a b i	n a r a b i	300	300	EAR			
953	Jarawara	EAR	narabi/warabi	warabi	w a r a b i	w a r a b i	300	300	EAR			
1311	Kulina	EAR	aɾibo	aɾibo	a ɾ i b o	- a ɾ i b o	300	300	EAR			
1651	Paumari	EAR	morobo / narabi	morobo	m o r o b o	m o r o b o	300	300	EAR			
1652	Paumari	EAR	morobo / narabi	narabi	n a r a b i	n a r a b i	300	300	EAR			
1856	Sorowaha	EAR	waɾoba	waɾoba	w a ɾ o b a	w a ɾ o b a	300	300	EAR			
57	Banawa	EARTHWORM	somi	somi	s o m i	s o m i	335	335	EARTHWORM			
334	Deni	EARTHWORM	tsʰomi	tsʰomi	tsʰ o m i	tsʰ o m i	335	335	EARTHWORM			
663	Jamamadi	EARTHWORM	somi	somi	s o m i	s o m i	335	335	EARTHWORM			
954	Jarawara	EARTHWORM	somi	somi	s o m i	s o m i	335	335	EARTHWORM			
1312	Kulina	EARTHWORM	tsʰomi	tsʰomi	tsʰ o m i	tsʰ o m i	335	335	EARTHWORM			
1857	Sorowaha	EARTHWORM	somi /sʊʊmi	somi	s o m i	s o m i	335	335	EARTHWORM			
5189	Sorowaha	EARTHWORM	somi /sʊʊmi	sʊʊmi	s ʊː m i	s ʊː m i	335	335	EARTHWORM			
58	Banawa	ELECTRIC EEL	imati	imati	i m a t i	- i m a t i	291	291	ELECTRIC.EEL			
335	Deni	ELECTRIC EEL	minati	minati	m i n a t i	m i n a t i	291	291	ELECTRIC.EEL			
955	Jarawara	ELECTRIC EEL	imati	imati	i m a t i	- i m a t i	291	291	ELECTRIC.EEL			
1314	Kulina	ELECTRIC EEL	minati	minati	m i n a t i	m i n a t i	291	291	ELECTRIC.EEL			
1653	Paumari	ELECTRIC EEL	minaɗi	minaɗi	m i n a ɗ i	m i n a ɗ i	291	291	ELECTRIC.EEL			
5172	Sorowaha	ELECTRIC EEL	hʊʊsuti	hʊʊsuti	h ʊː s u t i	h ʊː s u t i	419	394	EEL			
59	Banawa	EXCHANGE	manako	manako	m a n a k o	m a n a k o - -	290	290	EXCHANGE			
336	Deni	EXCHANGE	manako	manako	m a n a k o	m a n a k o - -	290	290	EXCHANGE			
664	Jamamadi	EXCHANGE	manako	manako	m a n a k o	m a n a k o - -	290	290	EXCHANGE			
956	Jarawara	EXCHANGE	manakone	manakone	m a n a k o n e	m a n a k o n e	290	290	EXCHANGE			
1315	Kulina	EXCHANGE	manako	manako	m a n a k o	m a n a k o - -	290	290	EXCHANGE			
60	Banawa	FAN (OBJECT)	bihi	bihi	b i h i	b i h i	1238	1238	FAN			
957	Jarawara	FAN (OBJECT)	bihi	bihi	b i h i	b i h i	1238	1238	FAN			
5190	Sorowaha	FAN (OBJECT)	saadʊwi	saadʊwi	s aː d ʊ w i	s aː d ʊ w i	1239	507	FAN			
61	Banawa	FATHER	abi	abi	a b i	- a b i - -	1	1	FATHER			
665	Jamamadi	FATHER	abi	abi	a b i	- a b i - -	1	1	FATHER			
959	Jarawara	FATHER	abi	abi	a b i	- a b i - -	1	1	FATHER			
1319	Kulina	FATHER	abi	abi	a b i	- a b i - -	1	1	FATHER			
1654	Paumari	FATHER	biʔi	biʔi	b i ʔ i	- - b i ʔ i	1	1	FATHER			
1858	Sorowaha	FATHER	abi / ahadi	abi	a b i	- a b i - -	1	1	FATHER			
10036	Sorowaha	FATHER	abi / ahadi	ahadi	a h a d i	a h a d i	656	615	FATHER			
10202	Deni	FATHER	abi	abi	a b i	a b i	1	1	FATHER			
10294	Arawa	FATHER	abi	abi	a b i	a b i	1	1	FATHER			
62	Banawa	PATERNAL UNCLE (FATHER'S BROTHER)	badise	badise	b a d i s e	b a d i s e	336	336	FATHER'S.BROTHER			
666	Jamamadi	PATERNAL UNCLE (FATHER'S BROTHER)	badise	badise	b a d i s e	b a d i s e	336	336	FATHER'S.BROTHER			
960	Jarawara	PATERNAL UNCLE (FATHER'S BROTHER)	batise	batise	b a t i s e	b a t i s e	336	336	FATHER'S.BROTHER			
1655	Paumari	PATERNAL UNCLE (FATHER'S BROTHER)	badia	badia	b a d i a	b a d i - a	336	336	FATHER'S.BROTHER			
63	Banawa	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	- - a s o	17	17	FATHER'S.SISTER			
338	Deni	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	atsʰo	a tsʰ o	- - a tsʰ o	17	17	FATHER'S.SISTER			
594	Deni	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	matsʰodini	m a tsʰ o d i n i	m a tsʰ o d i n i	131	131	FATHER'S.SISTER			
667	Jamamadi	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	- - a s o	17	17	FATHER'S.SISTER			
961	Jarawara	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	- - a s o	17	17	FATHER'S.SISTER			
1320	Kulina	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	atsʰo	a tsʰ o	- - a tsʰ o	17	17	FATHER'S.SISTER			
1603	Kulina	PATERNAL AUNT (FATHER'S SISTER)	atsʰo / matsʰodini	matsʰodini	m a tsʰ o d i n i	m a tsʰ o d i n i	131	131	FATHER'S.SISTER			
1656	Paumari	PATERNAL AUNT (FATHER'S SISTER)	ʔaaso / masodini	ʔaaso	ʔ a a s o	ʔ a a s o	17	17	FATHER'S.SISTER			
1814	Paumari	PATERNAL AUNT (FATHER'S SISTER)	ʔaaso / masodini	masodini	m a s o d i n i	m a s o d i n i	131	131	FATHER'S.SISTER			
1859	Sorowaha	PATERNAL AUNT (FATHER'S SISTER)	aso	aso	a s o	- - a s o	17	17	FATHER'S.SISTER			
64	Banawa	FAECES (EXCREMENT)	ijo	ijo	i j o	i j o	248	248	FECES			
339	Deni	FAECES (EXCREMENT)	ijo	ijo	i j o	i j o	248	248	FECES			
668	Jamamadi	FAECES (EXCREMENT)	ijo	ijo	i j o	i j o	248	248	FECES			
962	Jarawara	FAECES (EXCREMENT)	ijo	ijo	i j o	i j o	248	248	FECES			
1321	Kulina	FAECES (EXCREMENT)	ijo	ijo	i j o	i j o	248	248	FECES			
1658	Paumari	FAECES (EXCREMENT)	ijo	ijo	i j o	i j o	248	248	FECES			
1860	Sorowaha	FAECES (EXCREMENT)	ijo / iidʒu	ijo	i j o	i j o	248	248	FECES			
5010	Sorowaha	FAECES (EXCREMENT)	ijo / iidʒu	iidʒu	iː dʒ u	iː dʒ u	248	248	FECES			
67	Banawa	FOOD	jamata / taɸe	jamata	j a m a t a	j a m a t a - -	255	255	FOOD			
671	Jamamadi	FOOD	jamata / taɸe	jamata	j a m a t a	j a m a t a - -	255	255	FOOD			
967	Jarawara	FOOD	jamata / taɸe	jamata	j a m a t a	j a m a t a - -	255	255	FOOD			
1326	Kulina	FOOD	jamatapa / tapaɾi	jamatapa	j a m a t a p a	j a m a t a p a	255	255	FOOD			
2003	Sorowaha	FOOD	aha	aha	a h a	- a h a - -	185	185	FOOD			
8014	Banawa	FOOD	jamata / taɸe	taɸe	t a ɸ e	t a ɸ e - -	185	185	FOOD			
8015	Jamamadi	FOOD	jamata / taɸe	taɸe	t a ɸ e	t a ɸ e - -	185	185	FOOD			
8016	Jarawara	FOOD	jamata / taɸe	taɸe	t a ɸ e	t a ɸ e - -	185	185	FOOD			
8017	Kulina	FOOD	jamatapa / tapaɾi	tapaɾi	t a p a ɾ i	t a p a ɾ i	185	185	FOOD			
10099	Sorowaha	FOOD	zaama hawaɾu	zaama hawaɾu	z aː m a + h a w aː ɾ u	z aː m a + h a w aː ɾ u	729	341 594	THING ?			
68	Banawa	FRUIT TREE	joha	joha	j o h a	j o h a	261	261	FRUIT.TREE			
347	Deni	FRUIT TREE	joha	joha	j o h a	j o h a	261	261	FRUIT.TREE			
673	Jamamadi	FRUIT TREE	joha	joha/watama	j o h a	j o h a	261	261	FRUIT.TREE			
674	Jamamadi	FRUIT TREE	watama	joha/watama	w a t a m a	w a t a m a	520	508	FRUIT.TREE			
972	Jarawara	FRUIT TREE	joha	joha/watama	j o h a	j o h a	261	261	FRUIT.TREE			
973	Jarawara	FRUIT TREE	watama	joha/watama	w a t a m a	w a t a m a	520	508	FRUIT.TREE			
1330	Kulina	FRUIT TREE	joha	joha	j o h a	j o h a	261	261	FRUIT.TREE			
1864	Sorowaha	FRUIT TREE	watama	watama	w a t a m a	w a t a m a	520	508	FRUIT.TREE			
69	Banawa	FRUIT VINE	sabono	sabono	s a b o n o	s a b o n o	338	338	FRUIT.VINE			
348	Deni	FRUIT VINE	sabono	sabono	s a b o n o	s a b o n o	338	338	FRUIT.VINE			
675	Jamamadi	FRUIT VINE	sabono	sabono	s a b o n o	s a b o n o	338	338	FRUIT.VINE			
974	Jarawara	FRUIT VINE	sabono	sabono	s a b o n o	s a b o n o	338	338	FRUIT.VINE			
1331	Kulina	FRUIT VINE	tsabono	tsabono	ts a b o n o	ts a b o n o	338	338	FRUIT.VINE			
70	Banawa	GAME (ANIMAL)	bani	bani	b a n i	b a n i	24	318	ANIMAL			
349	Deni	GAME (ANIMAL)	bani	bani	b a n i	b a n i	24	318	ANIMAL			
676	Jamamadi	GAME (ANIMAL)	bani	bani	b a n i	b a n i	24	318	ANIMAL			
976	Jarawara	GAME (ANIMAL)	bani	bani	b a n i	b a n i	24	318	ANIMAL			
1332	Kulina	GAME (ANIMAL)	bani	bani	b a n i	b a n i	24	318	ANIMAL			
71	Banawa	TAKE	tama	tama	t a m a	t a m a	39	39	GRAB			
350	Deni	TAKE	dama	dama	d a m a	d a m a	39	39	GRAB			
677	Jamamadi	TAKE	dama	dama	d a m a	d a m a	39	39	GRAB			
977	Jarawara	TAKE	dama	dama	d a m a	d a m a	39	39	GRAB			
10024	Sorowaha	TAKE	aga	aga	a g a	a g a	644	606	TAKE			
72	Banawa	GROUND	nami	nami	n a m i	n a m i	297	297	GROUND			
352	Deni	GROUND	nami	nami	n a m i	n a m i	297	297	GROUND			
978	Jarawara	GROUND	wami	wami	w a m i	w a m i	297	297	GROUND			
1337	Kulina	GROUND	nami	nami	n a m i	n a m i	297	297	GROUND			
1665	Paumari	GROUND	nami	nami	n a m i	n a m i	297	297	GROUND			
73	Banawa	GUAN	daɸo	daɸo	d a ɸ o	d a ɸ o	42	42	GUAN			
353	Deni	GUAN	dapo	dapo	d a p o	d a p o	42	42	GUAN			
678	Jamamadi	GUAN	daɸo	daɸo	d a ɸ o	d a ɸ o	42	42	GUAN			
979	Jarawara	GUAN	taɸo	taɸo	t a ɸ o	t a ɸ o	42	42	GUAN			
1338	Kulina	GUAN	dapo	dapo	d a p o	d a p o	42	42	GUAN			
1865	Sorowaha	GUAN	daho	daho	d a h o	d a h o	42	42	GUAN			
74	Banawa	HAIR	kone	kone	k o n e	k o n e	275	275	HAIR			
354	Deni	HAIR	kone	kone	k o n e	k o n e	275	275	HAIR			
679	Jamamadi	HAIR	kone	kone	k o n e	k o n e	275	275	HAIR			
980	Jarawara	HAIR	kona / kone	kona	k o n a	k o n a	275	275	HAIR			
981	Jarawara	HAIR	kona / kone	kone	k o n e	k o n e	275	275	HAIR			
1339	Kulina	HAIR	kona	kona	k o n a	k o n a	275	275	HAIR			
1866	Sorowaha	HAIR	kona / kasukɨ	kona	k o n a	k o n a	275	275	HAIR			
10114	Sorowaha	HAIR	kona / kasukɨ	kasukɨ	k a s u k ɨ	k a s u k ɨ	737	699	HAIR			
10240	Paumari	HAIR	aɸa	aɸa	a ɸ a	a ɸ a	813	749	FEATHER			
75	Banawa	HAMMOCK	jiɸo	jiɸo	j i ɸ o	j i ɸ o	260	260	HAMMOCK			
355	Deni	HAMMOCK	phoʔi	phoʔi	pʰ o ʔ i	pʰ o ʔ i	260	260	HAMMOCK			
680	Jamamadi	HAMMOCK	jiɸo	jiɸo	j i ɸ o	j i ɸ o	260	260	HAMMOCK			
982	Jarawara	HAMMOCK	jiɸo	jiɸo	j i ɸ o	j i ɸ o	260	260	HAMMOCK			
1340	Kulina	HAMMOCK	pʰoʔi	pʰoʔi	pʰ o ʔ i	pʰ o ʔ i	260	260	HAMMOCK			
1867	Sorowaha	HAMMOCK	howi	howi	h o w i	h o w i	260	260	HAMMOCK			
76	Banawa	HEAD	tati	tati	t a t i	t a t i	44	44	HEAD			
357	Deni	HEAD	tati	tati	t a t i	t a t i	44	44	HEAD			
681	Jamamadi	HEAD	tati	tati	t a t i	t a t i	44	44	HEAD			
985	Jarawara	HEAD	tati	tati	t a t i	t a t i	44	44	HEAD			
1344	Kulina	HEAD	tati	tati	t a t i	t a t i	44	44	HEAD			
1667	Paumari	HEAD	ɗaɗi	ɗaɗi	ɗ a ɗ i	ɗ a ɗ i	44	44	HEAD			
10241	Paumari	HEAD	inakɨ / atɨ	atɨ	a t ɨ	a t ɨ	44	44	HEAD			also means forehead or face
10242	Paumari	HEAD	inakɨ / atɨ	inakɨ	i n a k ɨ	i n a k ɨ	814	770	HEAD			refers to the upper part of any object
77	Banawa	HEART	wakamari	wakamari	w a k a m a r i	w a k a m a r i	285	285	HEART			
1345	Kulina	HEART	bonokʰoɾi	bonokʰoɾi	b o n o kʰ o ɾ i	b o n o kʰ o ɾ i	521	510	HEART			
5036	Sorowaha	HEART	gʲazubuni / gʲãzubuni	gʲazubuni	gʲ a z u b u n i	gʲ a z u b u n i	1270	1270	HEART			
5039	Sorowaha	HEART	gʲazubuni / gʲãzubuni	gʲãzubuni	gʲ ã z u b u n i	gʲ ã z u b u n i	1270	1270	HEART			
10243	Paumari	HEART	kanabidi	kanabidi	k a n a b i d i	k a n a b i d i	1270	1270	HEART			
10244	Deni	HEART	vabunukʰuri	vabunukʰuri	v a b u n u kʰ u r i	v a b u n u kʰ u r i	521	510	HEART			
78	Banawa	HEAVY	kanaha	kanaha	k a n a h a	k a n a h a	279	279	HEAVY			
358	Deni	HEAVY	kanaha	kanaha	k a n a h a	k a n a h a	279	279	HEAVY			
1346	Kulina	HEAVY	kʰanaha	kʰanaha	kʰ a n a h a	kʰ a n a h a	279	279	HEAVY			
1668	Paumari	HEAVY	khana	khana	kʰ a n a	kʰ a n a - -	279	279	HEAVY			
10105	Sorowaha	HEAVY	kazaha / kaza	kazaha	k a z a h a	k a z a h a	279	279	HEAVY			
10106	Sorowaha	HEAVY	kazaha / kaza	kaza	k a z a	k a z a	279	279	HEAVY			
10245	Jarawara	HEAVY	kanaha	kanaha	k a n a h a	k a n a h a	279	279	HEAVY			
79	Banawa	HERE	ahi	ahi	a h i	a h i - -	204	204	HERE			
359	Deni	HERE	ahi	ahi	a h i	a h i - -	204	204	HERE			
682	Jamamadi	HERE	ahi	ahi	a h i	a h i - -	204	204	HERE			
986	Jarawara	HERE	ahi	ahi	a h i	a h i - -	204	204	HERE			
1347	Kulina	HERE	ahi	ahi	a h i	a h i - -	204	204	HERE			
1669	Paumari	HERE	hida	hida	h i d a	- h i d a	204	204	HERE			
1869	Sorowaha	HERE	hia / hʲaa	hia	h i a	- h i - a	204	204	HERE			
